source,text,created_at,retweet_count,favorite_count,word_count,sentiment
Twitter for iPhone,It is a 3 year extension of DACA.,Sun Jan 20 13:23:28 +0000 2019,22734,94501,7,0
Twitter for iPhone,"Amnesty will be used only on a much bigger deal, whether on immigration or something else.",Sun Jan 20 13:23:28 +0000 2019,22734,94501,16,0.3125
Twitter for iPhone,"Likewise there will be no big push to remove the 11,000,000 plus people who are here illegally-but be careful Nancy!",Sun Jan 20 13:23:28 +0000 2019,22734,94501,20,0.12566702033548818
Twitter for iPhone,Nancy Pelosi and some of the Democrats turned down my offer yesterday before I even got up to speak.,Sun Jan 20 13:11:51 +0000 2019,29386,124486,19,0.022941573387056175
Twitter for iPhone,"They don’t see crime &amp; drugs, they only see 2020 - which they are not going to win.",Sun Jan 20 13:11:51 +0000 2019,29386,124486,17,-0.206155281280883
Twitter for iPhone,Best economy!,Sun Jan 20 13:11:51 +0000 2019,29386,124486,2,0.35355339059327373
Twitter for iPhone,They should do the right thing for the Country &amp; allow people to go back to work.,Sun Jan 20 13:11:51 +0000 2019,29386,124486,17,0.3152963125472329
Twitter for iPhone,Be careful and try staying in your house.,Sun Jan 20 12:59:35 +0000 2019,28079,127415,8,0.08838834764831843
Twitter for iPhone,Large parts of the Country are suffering from  tremendous amounts of snow and near record setting cold.,Sun Jan 20 12:59:35 +0000 2019,28079,127415,17,-0.12126781251816648
Twitter for iPhone,Amazing how big this system is.,Sun Jan 20 12:59:35 +0000 2019,28079,127415,6,0.3061862178478973
Twitter for iPhone,Wouldn’t be bad to have a little of that good old fashioned Global Warming right now!,Sun Jan 20 12:59:35 +0000 2019,28079,127415,17,0.1455213750217998
Twitter for iPhone,"Always heard that as President, “it’s all about the economy!” Well, we have one of the best economies in the history of our Country.",Sun Jan 20 12:40:04 +0000 2019,23838,109033,25,0.26
Twitter for iPhone,"Big GDP, lowest unemployment, companies coming back to the U.S. in BIG numbers, great new trade deals happening, &amp; more.",Sun Jan 20 12:40:04 +0000 2019,23838,109033,21,0.09819805060619659
Twitter for iPhone,But LITTLE media mention!,Sun Jan 20 12:40:04 +0000 2019,23838,109033,4,0
Twitter for iPhone,https://t.co/bJ81QkOObW,Sat Jan 19 21:24:23 +0000 2019,27222,98271,5,0
Twitter for iPhone,I will be live from the White House at 4:00 P.M.,Sat Jan 19 19:08:41 +0000 2019,21314,111545,11,0.12060453783110546
Twitter for iPhone,Mexico is doing NOTHING to stop the Caravan which is now fully formed and heading to the United States.,Sat Jan 19 14:09:37 +0000 2019,32692,139239,19,0.11470786693528087
Twitter for iPhone,"We stopped the last two - many are still in Mexico but can’t get through our Wall, but it takes a lot of Border Agents if there is no Wall.",Sat Jan 19 14:09:37 +0000 2019,32692,139239,30,-7.302967433402222e-5
Twitter for iPhone,Not easy!,Sat Jan 19 14:09:37 +0000 2019,32692,139239,2,-0.565685424949238
Twitter for iPhone,"Many people are saying that the Mainstream Media will have a very hard time restoring credibility because of the way they have treated me over the past 3 years (including the election lead-up), as highlighted by the disgraceful Buzzfeed story &amp; the even more disgraceful coverage!",Sat Jan 19 13:50:09 +0000 2019,35402,167833,46,0.1843024451936214
Twitter for iPhone,"The Economy is one of the best in our history, with unemployment at a 50 year low, and the Stock Market ready to again break a record (set by us many times) - &amp; all you heard yesterday, based on a phony story, was Impeachment.",Sat Jan 19 12:51:30 +0000 2019,26918,116885,43,-0.16774842736586515
Twitter for iPhone,"You want to see a Stock Market Crash, Impeach Trump!",Sat Jan 19 12:51:30 +0000 2019,26918,116885,10,-0.4269074841227312
Twitter for iPhone,".@newtgingrich just stated that there has been no president since Abraham Lincoln who has been treated worse or more unfairly by the media than your favorite President, me!",Sat Jan 19 12:11:38 +0000 2019,30420,149464,28,-0.45355736761107274
Twitter for iPhone,At the same time there has been no president who has accomplished more in his first two years in office!,Sat Jan 19 12:11:38 +0000 2019,30420,149464,20,-0.033541019662496833
Twitter for iPhone,Will be leaving for Dover to be with the families of 4 very special people who lost their lives in service to our Country!,Sat Jan 19 11:29:21 +0000 2019,18434,105860,23,0.018766297265136747
Twitter for iPhone,Fake News is truly the ENEMY OF THE PEOPLE!,Sat Jan 19 03:24:49 +0000 2019,46042,172399,9,-0.85
Twitter for iPhone,"Remember it was Buzzfeed that released the totally discredited “Dossier,” paid for by Crooked Hillary Clinton and the Democrats (as opposition research), on which the entire Russian probe is based!",Sat Jan 19 03:02:50 +0000 2019,38231,144494,30,-0.44548101343753516
Twitter for iPhone,"A very sad day for journalism, but a great day for our Country!",Sat Jan 19 03:02:50 +0000 2019,38231,144494,13,0.062403772075338274
Twitter for iPhone,https://t.co/wjqVvTqeky,Sat Jan 19 02:14:44 +0000 2019,19761,74412,4,0
Twitter for iPhone,Just a son who loves his Dad.,Sat Jan 19 01:12:08 +0000 2019,28388,114592,7,0.3779644730092272
Twitter for iPhone,Nice!,Sat Jan 19 01:12:08 +0000 2019,28388,114592,1,0.5
Twitter for iPhone,https://t.co/ZI4012Ld7S,Sat Jan 19 01:12:08 +0000 2019,28388,114592,6,0
Twitter for iPhone,"I will be making a major announcement concerning the Humanitarian Crisis on our Southern Border, and the Shutdown, tomorrow afternoon at 3 P.M., live from the @WhiteHouse.",Fri Jan 18 22:51:00 +0000 2019,41856,161963,27,0.12509255832441893
Twitter for iPhone,https://t.co/6xciJ0ubp0,Fri Jan 18 16:58:04 +0000 2019,20507,77007,5,0
Twitter for iPhone,AMERICA FIRST!,Fri Jan 18 16:00:07 +0000 2019,35734,158534,2,0
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!,Fri Jan 18 15:59:35 +0000 2019,34608,159734,4,0.25
Twitter for iPhone,Never seen the Republican Party so unified.,Fri Jan 18 15:58:37 +0000 2019,32531,140217,7,0.2267786838055363
Twitter for iPhone,No “Cave” on the issue of Border and National Security.,Fri Jan 18 15:58:37 +0000 2019,32531,140217,10,0.6324555320336759
Twitter for iPhone,"A beautiful thing to see, especially when you hear the new rhetoric spewing from the mouths of the Democrats who talk Open Border, High Taxes and Crime.",Fri Jan 18 15:58:37 +0000 2019,32531,140217,27,0.005773502691896274
Twitter for iPhone,Stop Criminals &amp; Drugs now!,Fri Jan 18 15:58:37 +0000 2019,32531,140217,5,-0.626099033699941
Twitter for iPhone,"Kevin Corke, @FoxNews “Don’t forget, Michael Cohen has already been convicted of perjury and fraud, and as recently as this week, the Wall Street Journal has suggested that he may have stolen tens of thousands of dollars....”  Lying to reduce his jail time!",Fri Jan 18 15:02:41 +0000 2019,20369,83246,44,-0.5728715546977509
Twitter for iPhone,Watch father-in-law!,Fri Jan 18 15:02:41 +0000 2019,20369,83246,4,0
Twitter for iPhone,Another big Caravan heading our way.,Fri Jan 18 14:13:56 +0000 2019,23788,104105,6,0.10206207261596577
Twitter for iPhone,Very hard to stop without a Wall!,Fri Jan 18 14:13:56 +0000 2019,23788,104105,7,-0.44221843342079586
Twitter for iPhone,“It’s the Democrats keeping everything closed.” @JimInhofe  So true!,Fri Jan 18 14:08:24 +0000 2019,16689,77689,10,0
Twitter for iPhone,"Why would Nancy Pelosi leave the Country with other Democrats on a seven day excursion when 800,000 great people are not getting paid.",Fri Jan 18 14:00:17 +0000 2019,28125,110106,22,0.053300179088902604
Twitter for iPhone,"Also, could somebody please explain to Nancy &amp; her “big donors” in wine country that people working on farms (grapes) will have easy access in!",Fri Jan 18 14:00:17 +0000 2019,28125,110106,25,0.45999999999999996
Twitter for iPhone,Border rancher: “We’ve found prayer rugs out here.,Fri Jan 18 13:22:53 +0000 2019,25898,95083,9,0.19999999999999998
Twitter for iPhone,"It’s unreal.”  Washington Examiner   People coming across the Southern Border from many countries, some of which would be a big surprise.",Fri Jan 18 13:22:53 +0000 2019,25898,95083,22,-0.12792042981336627
Twitter for iPhone,"Gregg Jarrett: “Mueller’s prosecutors knew the “Dossier” was the product of bias and deception.” It was a Fake, just like so much news coverage in our Country.",Fri Jan 18 03:03:24 +0000 2019,29088,118676,28,-0.30237157840738177
Twitter for iPhone,"Nothing but a Witch Hunt, from beginning to end!",Fri Jan 18 03:03:24 +0000 2019,29088,118676,9,-0.3
Twitter for iPhone,"“In 2018 alone, 20,000 illegal aliens with criminal records were apprehended trying to cross the Border, and there was a 122% increase in fentanyl being smuggled between ports of entry.",Fri Jan 18 02:42:41 +0000 2019,29868,104448,27,-0.3560326660002692
Twitter for iPhone,"Last month alone, more than 20,000 minors were smuggled into the U.S.” @seanhannity",Fri Jan 18 02:42:41 +0000 2019,29868,104448,13,-0.16641005886756874
Twitter for iPhone,"Thank you to Amy Kremer, Women for Trump Co-Founder, for doing such a great interview with Martha MacCallum...",Fri Jan 18 01:36:01 +0000 2019,21762,103329,19,0.2982404540317303
Twitter for iPhone,"and by the way, women have the lowest unemployment numbers in many decades - at the highest pay ever.",Fri Jan 18 01:36:01 +0000 2019,21762,103329,18,-0.341768277573498
Twitter for iPhone,Proud of that!,Fri Jan 18 01:36:01 +0000 2019,21762,103329,3,0.43301270189221935
Twitter for iPhone,So funny to watch Schumer groveling.,Thu Jan 17 15:04:29 +0000 2019,32491,146739,6,0.32659863237109044
Twitter for iPhone,He called for the firing of bad cop James Comey many times - UNTIL I FIRED HIM!,Thu Jan 17 15:04:29 +0000 2019,32491,146739,16,-0.4625
Twitter for iPhone,The Left has become totally unhinged.,Thu Jan 17 14:04:35 +0000 2019,43617,195656,6,-0.5878775382679629
Twitter for iPhone,They no longer care what is Right for our Countrty!,Thu Jan 17 14:04:35 +0000 2019,43617,195656,10,-0.5692099788303082
Twitter for iPhone,It is becoming more and more obvious that the Radical Democrats are a Party of open borders and crime.,Wed Jan 16 12:49:21 +0000 2019,43212,179254,19,-0.41983079298312803
Twitter for iPhone,They want nothing to do with the major Humanitarian Crisis on our Southern Border.,Wed Jan 16 12:49:21 +0000 2019,43212,179254,14,0.17371980724307587
Twitter for iPhone,#2020!,Wed Jan 16 12:49:21 +0000 2019,43212,179254,NA,0
Twitter for iPhone,"There are now 77 major or significant Walls built around the world, with 45 countries planning or building Walls.",Wed Jan 16 12:33:04 +0000 2019,47144,187763,17,0.2595131187888763
Twitter for iPhone,Over 800 miles of Walls have been built in Europe since only 2015.,Wed Jan 16 12:33:04 +0000 2019,47144,187763,11,0
Twitter for iPhone,They have all been recognized as close to 100% successful.,Wed Jan 16 12:33:04 +0000 2019,47144,187763,9,0.25
Twitter for iPhone,Stop the crime at our Southern Border!,Wed Jan 16 12:33:04 +0000 2019,47144,187763,7,-0.4346591439606113
Twitter for iPhone,Great being with the National Champion Clemson Tigers last night at the White House.,Tue Jan 15 16:11:31 +0000 2019,28283,165428,14,0.3741657386773941
Twitter for iPhone,"Because of the Shutdown I served them massive amounts of Fast Food (I paid), over 1000 hamburgers etc.",Tue Jan 15 16:11:31 +0000 2019,28283,165428,17,0.6111897750915591
Twitter for iPhone,"Within one hour, it was all gone.",Tue Jan 15 16:11:31 +0000 2019,28283,165428,7,0
Twitter for iPhone,Great guys and big eaters!,Tue Jan 15 16:11:31 +0000 2019,28283,165428,5,0.33541019662496846
Twitter for iPhone,Congratulations @ClemsonFB!,Tue Jan 15 15:18:30 +0000 2019,16513,88812,2,0.5303300858899106
Twitter for iPhone,https://t.co/w8viax0OWY,Tue Jan 15 15:18:30 +0000 2019,16513,88812,6,0
Twitter for iPhone,Why is Nancy Pelosi getting paid when people who are working are not?,Tue Jan 15 13:25:59 +0000 2019,50770,213885,13,-0.06933752452815364
Twitter for iPhone,Great being with the National Champion Clemson Tigers last night at the White House.,Tue Jan 15 12:58:29 +0000 2019,11161,56829,14,0.3741657386773941
Twitter for iPhone,"Because of the Shutdown I served them massive amounts of Fast Food (I paid), over 1000 hamberders etc.",Tue Jan 15 12:58:29 +0000 2019,11161,56829,17,0.6111897750915591
Twitter for iPhone,"Within one hour, it was all gone.",Tue Jan 15 12:58:29 +0000 2019,11161,56829,7,0
Twitter for iPhone,Great guys and big eaters!,Tue Jan 15 12:58:29 +0000 2019,11161,56829,5,0.33541019662496846
Twitter for iPhone,Polls are now showing that people are beginning to understand the Humanitarian Crisis and Crime at the Border.,Tue Jan 15 12:49:21 +0000 2019,28283,113629,18,0.11785113019775793
Twitter for iPhone,"Numbers are going up fast, over 50%.",Tue Jan 15 12:49:21 +0000 2019,28283,113629,6,0.4082482904638631
Twitter for iPhone,Democrats will soon be known as the Party of Crime.,Tue Jan 15 12:49:21 +0000 2019,28283,113629,10,-0.23717082451262844
Twitter for iPhone,Ridiculous that they don’t want Border Security!,Tue Jan 15 12:49:21 +0000 2019,28283,113629,8,-0.2651650429449553
Twitter for iPhone,A big new Caravan is heading up to our Southern Border from Honduras.,Tue Jan 15 12:37:55 +0000 2019,30178,117897,13,0.29121760301824534
Twitter for iPhone,Tell Nancy and Chuck that a drone flying around will not stop them.,Tue Jan 15 12:37:55 +0000 2019,30178,117897,13,0.02773500981126146
Twitter for iPhone,Only a Wall will work.,Tue Jan 15 12:37:55 +0000 2019,30178,117897,5,0.02236067977499789
Twitter for iPhone,"Only a Wall, or Steel Barrier, will keep our Country safe!",Tue Jan 15 12:37:55 +0000 2019,30178,117897,11,0.07537783614444091
Twitter for iPhone,Stop playing political games and end the Shutdown!,Tue Jan 15 12:37:55 +0000 2019,30178,117897,8,-0.1414213562373095
Twitter for iPhone,"Volkswagen will be spending 800 million dollars in Chattanooga, Tennessee.",Tue Jan 15 12:25:45 +0000 2019,23751,114354,9,0
Twitter for iPhone,They will be making Electric Cars.,Tue Jan 15 12:25:45 +0000 2019,23751,114354,6,0
Twitter for iPhone,Congratulations to Chattanooga and Tennessee on a job well done.,Tue Jan 15 12:25:45 +0000 2019,23751,114354,10,0.4901530373260988
Twitter for iPhone,A big win!,Tue Jan 15 12:25:45 +0000 2019,23751,114354,3,0.43301270189221935
Twitter for iPhone,"Just announced that Veterans unemployment has reached an 18 year low, really good news for our Vets and their families.",Tue Jan 15 12:16:00 +0000 2019,25948,119641,19,0.17206180040292132
Twitter for iPhone,Will soon be an all time low!,Tue Jan 15 12:16:00 +0000 2019,25948,119641,7,0
Twitter for iPhone,Do you think the media will report on this and all of the other great economic news?,Tue Jan 15 12:16:00 +0000 2019,25948,119641,17,0.06063390625908324
Twitter for iPhone,The rank and file of the FBI are great people who are disgusted with what they are learning about Lyin’ James Comey and the so-called “leaders” of the FBI.,Tue Jan 15 11:58:52 +0000 2019,27189,111263,30,0.10041580220928047
Twitter for iPhone,Twelve have been fired or forced to leave.,Tue Jan 15 11:58:52 +0000 2019,27189,111263,8,-0.44194173824159216
Twitter for iPhone,They got caught spying on my campaign and then called it an investigation.,Tue Jan 15 11:58:52 +0000 2019,27189,111263,13,0
Twitter for iPhone,Bad!,Tue Jan 15 11:58:52 +0000 2019,27189,111263,1,-0.75
Twitter for iPhone,....,Mon Jan 14 22:19:50 +0000 2019,36237,168050,NA,0
Twitter for iPhone,"I am doing exactly what I pledged to do, and what I was elected to do by the citizens of our great Country.",Mon Jan 14 22:19:50 +0000 2019,36237,168050,23,0.10425720702853739
Twitter for iPhone,"Just as I promised, I am fighting for YOU!",Mon Jan 14 22:19:50 +0000 2019,36237,168050,9,-0.10000000000000002
Twitter for iPhone,"For decades, politicians promised to secure the border, fix our trade deals, bring back our factories, get tough on China, move the Embassy to Jerusalem, make NATO pay their fair share, and so much else - only to do NOTHING (or worse)....",Mon Jan 14 22:19:49 +0000 2019,32094,140767,41,0.2576867071162
